frame_id,n_blocks,n_le_limit,coverage,reshape_frac,mean_nb,p95_nb,max_nb
000000,1368,1292,0.9444444444444444,0.05555555555555555,37.896198830409354,135.0,401
000001,2732,2703,0.989385065885798,0.01061493411420205,26.375183016105417,74.0,307
000002,1126,1108,0.9840142095914742,0.015985790408525755,33.96980461811723,101.75,273
000003,1170,1134,0.9692307692307692,0.03076923076923077,37.072649572649574,114.54999999999995,201
000004,3043,3021,0.9927702924745317,0.007229707525468288,24.46763062767006,66.0,243
000005,2800,2773,0.9903571428571428,0.009642857142857142,28.518571428571427,70.0,356
000006,2470,2432,0.9846153846153847,0.015384615384615385,26.265587044534414,74.0,264
000007,3383,3362,0.9937924918711203,0.006207508128879693,23.349689624593555,62.899999999999636,260
000008,1595,1569,0.9836990595611286,0.016300940438871474,29.65830721003135,92.0,197
000009,3124,3108,0.9948783610755442,0.005121638924455826,24.322663252240716,62.0,228
000010,2356,2335,0.9910865874363328,0.008913412563667233,25.795840407470287,70.0,217
000011,2323,2289,0.9853637537666811,0.014636246233318984,26.60094705122686,75.0,321
000012,1980,1959,0.9893939393939394,0.010606060606060607,25.358080808080807,63.0,294
000013,3018,2973,0.9850894632206759,0.014910536779324055,25.76110006626905,82.15000000000009,219
000014,3046,3021,0.9917925147734734,0.008207485226526593,26.386736703873932,76.75,273
000015,1935,1892,0.9777777777777777,0.022222222222222223,28.34625322997416,91.0,257
000016,2255,2240,0.9933481152993349,0.0066518847006651885,25.831042128603105,77.29999999999973,181
000017,3073,3055,0.9941425317279532,0.00585746827204686,23.24113244386593,64.0,295
000018,2251,2229,0.9902265659706797,0.009773434029320302,25.505108840515327,67.0,297
000019,1262,1231,0.9754358161648178,0.02456418383518225,31.862916006339145,91.90000000000009,303
000020,1895,1844,0.9730870712401055,0.02691292875989446,32.35356200527705,111.29999999999995,260
000021,1831,1806,0.9863462588749318,0.013653741125068269,29.320589841616602,82.0,220
000022,1640,1593,0.9713414634146341,0.028658536585365855,33.46219512195122,93.0,313
000023,2722,2694,0.9897134459955915,0.010286554004408524,26.47060984570169,78.0,301
000024,2068,2028,0.9806576402321083,0.019342359767891684,32.495164410058024,92.0,258
000025,1529,1484,0.9705689993459777,0.029431000654022238,30.776978417266186,101.59999999999991,248
000026,1890,1859,0.9835978835978836,0.0164021164021164,30.01957671957672,85.0,301
000027,1796,1764,0.9821826280623608,0.017817371937639197,29.40033407572383,86.0,223
000028,1363,1290,0.946441672780631,0.05355832721936904,37.625091709464414,129.89999999999986,412
000029,1394,1364,0.9784791965566715,0.021520803443328552,32.85150645624103,88.0,235
000030,1090,1050,0.963302752293578,0.03669724770642202,34.163302752293575,113.0,271
000031,2117,2067,0.9763816721776098,0.023618327822390175,29.693906471421823,91.0,397
000032,1791,1761,0.983249581239531,0.01675041876046901,31.714684533780012,92.5,208
000033,2484,2473,0.9955716586151369,0.004428341384863124,26.00402576489533,68.0,265
000034,2455,2437,0.9926680244399185,0.007331975560081467,29.138492871690428,78.0,273
000035,2509,2478,0.9876444798724592,0.012355520127540853,27.62614587485054,80.0,373
000036,1905,1899,0.9968503937007874,0.0031496062992125984,19.87979002624672,50.799999999999955,221
000037,1448,1422,0.9820441988950276,0.017955801104972375,36.8439226519337,101.64999999999986,228
000038,2371,2346,0.9894559257697174,0.010544074230282582,25.45339519190215,73.5,247
000039,1441,1421,0.9861207494795281,0.013879250520471894,31.35322692574601,85.0,186
000040,2582,2544,0.9852827265685515,0.01471727343144849,28.909372579395818,85.0,211
000041,2926,2901,0.991455912508544,0.008544087491455913,26.541695146958304,77.0,267
000042,2383,2348,0.985312631137222,0.014687368862778011,27.72849349559379,78.0,329
000043,1943,1911,0.9835306227483274,0.016469377251672673,29.50797735460628,82.0,220
000044,3052,3023,0.9904980340760158,0.009501965923984272,23.355504587155963,75.44999999999982,204
000045,2942,2933,0.9969408565601632,0.0030591434398368456,25.385112168592794,67.0,271
000046,2147,2112,0.983698183511877,0.016301816488122962,27.316721006054962,80.0,272
000047,1984,1933,0.9742943548387096,0.025705645161290324,32.698588709677416,97.0,266
000048,2003,1969,0.9830254618072891,0.016974538192710935,26.18372441337993,82.0,362
000049,1875,1847,0.9850666666666666,0.014933333333333333,28.4544,87.0,229
000050,1396,1360,0.9742120343839542,0.025787965616045846,35.15329512893983,96.0,240
000051,2603,2591,0.9953899346907414,0.004610065309258548,24.3465232424126,66.0,304
000052,2063,2036,0.98691226369365,0.013087736306349976,27.365487154629182,75.0,290
000053,1684,1664,0.9881235154394299,0.011876484560570071,26.659738717339668,78.0,263
000054,1380,1307,0.9471014492753623,0.05289855072463768,38.30942028985507,137.0,355
000055,2969,2955,0.9952846076119906,0.004715392388009431,24.562478949141124,68.0,247
000056,3337,3316,0.9937069223853761,0.006293077614623914,22.891219658375785,70.0,188
000057,1549,1491,0.9625564880568108,0.03744351194318916,34.57456423499032,116.0,252
000058,1407,1334,0.9481165600568585,0.051883439943141436,37.024875621890544,129.70000000000005,403
000059,2919,2906,0.9955464200068517,0.004453579993148339,23.441932168550874,66.0,276
000060,2998,2989,0.9969979986657772,0.003002001334222815,27.235156771180787,69.0,226
