layer_id,module_name,cout_channel,bias_int,bias_bits_needed,shift,sx,sw,sy,real_multiplier,pow2_multiplier,relative_error,relu_en,rounding_en
7,conv3.2.0,0,7056,14,11,0.06905422359704971,0.0010342855239287019,0.10602833330631256,0.0006736103606026606,0.00048828125,0.2751280583583242,True,True
7,conv3.2.0,1,4693,14,10,0.06905422359704971,0.001293684123083949,0.10602833330631256,0.0008425517021125667,0.0009765625,0.15905350087291037,True,True
7,conv3.2.0,2,-1473,12,10,0.06905422359704971,0.0011587635381147265,0.10602833330631256,0.0007546805081422401,0.0009765625,0.29400784764397314,True,True
7,conv3.2.0,3,3417,13,10,0.06905422359704971,0.001392190926708281,0.10602833330631256,0.0009067072974255066,0.0009765625,0.07704272676842833,True,True
7,conv3.2.0,4,652,11,11,0.06905422359704971,0.000995806884020567,0.10602833330631256,0.0006485499590942223,0.00048828125,0.24711852471328002,True,True
7,conv3.2.0,5,-1340,12,10,0.06905422359704971,0.001455464749597013,0.10602833330631256,0.0009479163269117645,0.0009765625,0.030220149474123336,True,True
7,conv3.2.0,6,-538,11,10,0.06905422359704971,0.0017675829585641623,0.10602833330631256,0.0011511929409887022,0.0009765625,0.151695197886395,True,True
7,conv3.2.0,7,-988,11,10,0.06905422359704971,0.001414715894497931,0.10602833330631256,0.0009213773777121523,0.0009765625,0.05989415805375691,True,True
7,conv3.2.0,8,3135,13,11,0.06905422359704971,0.001044421806000173,0.10602833330631256,0.0006802119270592793,0.00048828125,0.2821630574592275,True,True
7,conv3.2.0,9,3523,13,10,0.06905422359704971,0.0014801749493926764,0.10602833330631256,0.0009640096069682182,0.0009765625,0.01302154350023568,True,True
7,conv3.2.0,10,1078,12,10,0.06905422359704971,0.0013838153099641204,0.10602833330631256,0.0009012524185890774,0.0009765625,0.08356158591931605,True,True
7,conv3.2.0,11,1803,12,11,0.06905422359704971,0.001029551844112575,0.10602833330631256,0.0006705274055635079,0.00048828125,0.27179523767615305,True,True
7,conv3.2.0,12,-5350,14,10,0.06905422359704971,0.0011282471241429448,0.10602833330631256,0.0007348057519513674,0.0009765625,0.32900769680506403,True,True
7,conv3.2.0,13,-2665,13,10,0.06905422359704971,0.0014667181530967355,0.10602833330631256,0.0009552454531675989,0.0009765625,0.022315779427908987,True,True
7,conv3.2.0,14,-1511,12,10,0.06905422359704971,0.0014353356091305614,0.10602833330631256,0.0009348066030932159,0.0009765625,0.04466795246055863,True,True
7,conv3.2.0,15,6115,14,10,0.06905422359704971,0.001281590317375958,0.10602833330631256,0.0008346752379877725,0.0009765625,0.16999098038931648,True,True
7,conv3.2.0,16,4223,14,10,0.06905422359704971,0.001141841639764607,0.10602833330631256,0.0007436595997122277,0.0009765625,0.3131848232415721,True,True
7,conv3.2.0,17,-4245,14,10,0.06905422359704971,0.0010924623347818851,0.10602833330631256,0.0007114998037311589,0.0009765625,0.3725407862079965,True,True
7,conv3.2.0,18,-4148,14,10,0.06905422359704971,0.001094091683626175,0.10602833330631256,0.0007125609674399774,0.0009765625,0.3704967639590233,True,True
7,conv3.2.0,19,6402,14,11,0.06905422359704971,0.001059220521710813,0.10602833330631256,0.0006898500472839878,0.00048828125,0.2921921917343999,True,True
7,conv3.2.0,20,-3573,13,10,0.06905422359704971,0.0011732314014807343,0.10602833330631256,0.0007641031505689733,0.0009765625,0.2780506130262953,True,True
7,conv3.2.0,21,5934,14,9,0.06905422359704971,0.00249298382550478,0.10602833330631256,0.0016236326380128635,0.001953125,0.20293529107076622,True,True
7,conv3.2.0,22,-10047,15,11,0.06905422359704971,0.0007659783004783094,0.10602833330631256,0.0004988670026426623,0.00048828125,0.0212195887613053,True,True
7,conv3.2.0,23,2162,13,11,0.06905422359704971,0.0010199679527431726,0.10602833330631256,0.0006642856005957677,0.00048828125,0.2649528311887498,True,True
7,conv3.2.0,24,-2783,13,11,0.06905422359704971,0.0010368983494117856,0.10602833330631256,0.0006753120438179167,0.00048828125,0.27695462494719775,True,True
7,conv3.2.0,25,-123,8,10,0.06905422359704971,0.0011391915613785386,0.10602833330631256,0.000741933654394455,0.0009765625,0.3162396586485112,True,True
7,conv3.2.0,26,1892,12,10,0.06905422359704971,0.001461923005990684,0.10602833330631256,0.0009521224656592938,0.0009765625,0.025669002908972203,True,True
7,conv3.2.0,27,-1497,12,10,0.06905422359704971,0.0014155268436297774,0.10602833330631256,0.0009219055333563098,0.0009765625,0.059286949330594405,True,True
7,conv3.2.0,28,4517,14,10,0.06905422359704971,0.0013891503913328052,0.10602833330631256,0.000904727054945732,0.0009765625,0.07940012920092995,True,True
7,conv3.2.0,29,-1162,12,10,0.06905422359704971,0.0011217368301004171,0.10602833330631256,0.0007305657220793853,0.0009765625,0.336720941711366,True,True
7,conv3.2.0,30,-372,10,10,0.06905422359704971,0.0017252503894269466,0.10602833330631256,0.0011236225491558542,0.0009765625,0.13088029362381184,True,True
7,conv3.2.0,31,3635,13,10,0.06905422359704971,0.0015183164505288005,0.10602833330631256,0.0009888504364488815,0.0009765625,0.01242648634813714,True,True
7,conv3.2.0,32,-4362,14,10,0.06905422359704971,0.0010845933575183153,0.10602833330631256,0.000706374889488955,0.0009765625,0.3824988890906345,True,True
7,conv3.2.0,33,4216,14,10,0.06905422359704971,0.001194883487187326,0.10602833330631256,0.0007782047394660275,0.0009765625,0.2548914835317985,True,True
7,conv3.2.0,34,647,11,10,0.06905422359704971,0.0015105361817404628,0.10602833330631256,0.0009837832963382953,0.0009765625,0.007339824090499955,True,True
7,conv3.2.0,35,-8319,15,10,0.06905422359704971,0.0012862690491601825,0.10602833330631256,0.0008377224064257133,0.0009765625,0.165735203582141,True,True
7,conv3.2.0,36,2465,13,10,0.06905422359704971,0.001237601856701076,0.10602833330631256,0.0008060263956980628,0.0009765625,0.21157632704353763,True,True
7,conv3.2.0,37,-1519,12,10,0.06905422359704971,0.001272503286600113,0.10602833330631256,0.0008287570288123472,0.0009765625,0.17834596395455718,True,True
7,conv3.2.0,38,3635,13,10,0.06905422359704971,0.001769674476236105,0.10602833330631256,0.001152555106406867,0.0009765625,0.15269778028707925,True,True
7,conv3.2.0,39,-1901,12,10,0.06905422359704971,0.0014279935276135802,0.10602833330631256,0.0009300248459634809,0.0009765625,0.05003915136085136,True,True
7,conv3.2.0,40,2101,13,10,0.06905422359704971,0.0013245472218841314,0.10602833330631256,0.0008626522474949844,0.0009765625,0.13204654927381726,True,True
7,conv3.2.0,41,5880,14,10,0.06905422359704971,0.0019284723093733191,0.10602833330631256,0.0012559770949851909,0.0009765625,0.22246790654130952,True,True
7,conv3.2.0,42,2848,13,11,0.06905422359704971,0.0010516807669773698,0.10602833330631256,0.0006849395493727741,0.00048828125,0.2871177457234902,True,True
7,conv3.2.0,43,6963,14,10,0.06905422359704971,0.0013845284702256322,0.10602833330631256,0.000901716886214129,0.0009765625,0.08300345144928069,True,True
7,conv3.2.0,44,4261,14,10,0.06905422359704971,0.001697714440524578,0.10602833330631256,0.001105688912804448,0.0009765625,0.11678367333623184,True,True
7,conv3.2.0,45,919,11,10,0.06905422359704971,0.001771843177266419,0.10602833330631256,0.0011539675398686833,0.0009765625,0.15373486145794987,True,True
7,conv3.2.0,46,1729,12,10,0.06905422359704971,0.0012647768016904593,0.10602833330631256,0.0008237249171122693,0.0009765625,0.1855444453756881,True,True
7,conv3.2.0,47,5385,14,10,0.06905422359704971,0.0012705480912700295,0.10602833330631256,0.000827483647525579,0.0009765625,0.18015927314118035,True,True
7,conv3.2.0,48,-3842,13,10,0.06905422359704971,0.001244308426976204,0.10602833330631256,0.0008103942565226792,0.0009765625,0.2050461761542242,True,True
7,conv3.2.0,49,-2012,12,10,0.06905422359704971,0.0011352483415976167,0.10602833330631256,0.0007393655108430758,0.0009765625,0.32081154135314716,True,True
7,conv3.2.0,50,3852,13,10,0.06905422359704971,0.0013075977331027389,0.10602833330631256,0.0008516133699452955,0.0009765625,0.14672048897345372,True,True
7,conv3.2.0,51,-1002,11,10,0.06905422359704971,0.0014881282113492489,0.10602833330631256,0.0009691894142173658,0.0009765625,0.007607476592785626,True,True
7,conv3.2.0,52,947,11,10,0.06905422359704971,0.0014296616427600384,0.10602833330631256,0.0009311112574227308,0.0009765625,0.04881397600441,True,True
7,conv3.2.0,53,-6128,14,10,0.06905422359704971,0.0012097081635147333,0.10602833330631256,0.0007878597673434272,0.0009765625,0.23951309671879395,True,True
7,conv3.2.0,54,811,11,10,0.06905422359704971,0.0016395014245063066,0.10602833330631256,0.0010677758899450664,0.0009765625,0.0854237212171545,True,True
7,conv3.2.0,55,1482,12,10,0.06905422359704971,0.0011541004059836268,0.10602833330631256,0.0007516434994597281,0.0009765625,0.2992362745130382,True,True
7,conv3.2.0,56,2635,13,10,0.06905422359704971,0.0014397918712347746,0.10602833330631256,0.0009377088812876906,0.0009765625,0.04143462804677121,True,True
7,conv3.2.0,57,3407,13,10,0.06905422359704971,0.0014513022033497691,0.10602833330631256,0.000945205340231819,0.0009765625,0.03317497101792758,True,True
7,conv3.2.0,58,2143,13,10,0.06905422359704971,0.0015514330007135868,0.10602833330631256,0.0010104186115763407,0.0009765625,0.033507015001952724,True,True
7,conv3.2.0,59,-8478,15,11,0.06905422359704971,0.0009814533405005932,0.10602833330631256,0.0006392017709945869,0.00048828125,0.23610779544580607,True,True
7,conv3.2.0,60,3637,13,10,0.06905422359704971,0.0011454563355073333,0.10602833330631256,0.0007460137818470388,0.0009765625,0.30904082975806524,True,True
7,conv3.2.0,61,2307,13,10,0.06905422359704971,0.0015104113845154643,0.10602833330631256,0.000983702018294865,0.0009765625,0.007257805882354942,True,True
7,conv3.2.0,62,-1504,12,11,0.06905422359704971,0.0009097708971239626,0.10602833330631256,0.0005925163679654515,0.00048828125,0.17591938991216058,True,True
7,conv3.2.0,63,4883,14,10,0.06905422359704971,0.0011997451074421406,0.10602833330631256,0.0007813710196635106,0.0009765625,0.24980639852825176,True,True
