layer_id,module_name,cout_channel,bias_int,bias_bits_needed,shift,sx,sw,sy,real_multiplier,pow2_multiplier,relative_error,relu_en,rounding_en
1,conv1.0.0,0,7827,14,9,0.04647153243422508,0.0023306545335799456,0.0737324208021164,0.001468947941380019,0.001953125,0.32960804462894416,True,True
1,conv1.0.0,1,3452,13,8,0.04647153243422508,0.006897827610373497,0.0737324208021164,0.0043475124786892146,0.00390625,0.10149769111698013,True,True
1,conv1.0.0,2,1642,12,10,0.04647153243422508,0.0018122117035090923,0.0737324208021164,0.0011421875755758145,0.0009765625,0.14500689651812873,True,True
1,conv1.0.0,3,-4231,14,8,0.04647153243422508,0.005125340074300766,0.0737324208021164,0.0032303619616469302,0.00390625,0.2092298158465446,True,True
1,conv1.0.0,4,2185,13,9,0.04647153243422508,0.0031955663580447435,0.0737324208021164,0.002014078258086058,0.001953125,0.0302635996597177,True,True
1,conv1.0.0,5,55,7,8,0.04647153243422508,0.005035145208239555,0.0737324208021164,0.003173514599279522,0.00390625,0.23089082397378283,True,True
1,conv1.0.0,6,6336,14,10,0.04647153243422508,0.002174066612496972,0.0737324208021164,0.0013702548485146021,0.0009765625,0.2873132315068081,True,True
1,conv1.0.0,7,4032,13,9,0.04647153243422508,0.0024377917870879173,0.0737324208021164,0.001536473628142315,0.001953125,0.27117378666722736,True,True
1,conv1.0.0,8,6430,14,10,0.04647153243422508,0.0015493481187149882,0.0737324208021164,0.0009765118324814653,0.0009765625,5.188623102084767e-05,True,True
1,conv1.0.0,9,13050,15,10,0.04647153243422508,0.0019089956767857075,0.0737324208021164,0.0012031878723829457,0.0009765625,0.18835410294994756,True,True
1,conv1.0.0,10,-1523,12,9,0.04647153243422508,0.0041129980236291885,0.0737324208021164,0.0025923103972126894,0.001953125,0.24656977725350943,True,True
1,conv1.0.0,11,-330,10,8,0.04647153243422508,0.005597067065536976,0.0737324208021164,0.003527678609260699,0.00390625,0.10731459202249685,True,True
1,conv1.0.0,12,8743,15,9,0.04647153243422508,0.0023562698625028133,0.0737324208021164,0.0014850925840745421,0.001953125,0.3151536954291098,True,True
1,conv1.0.0,13,2217,13,9,0.04647153243422508,0.004088064190000296,0.0737324208021164,0.0025765952824017375,0.001953125,0.24197447176126874,True,True
1,conv1.0.0,14,5878,14,10,0.04647153243422508,0.001390127814374864,0.0737324208021164,0.0008761596202953589,0.0009765625,0.11459427868953229,True,True
1,conv1.0.0,15,3698,13,8,0.04647153243422508,0.00599890248849988,0.0737324208021164,0.0037809445089598058,0.00390625,0.033141319779556255,True,True
