layer_id,module_name,cout_channel,bias_int,bias_bits_needed,shift,sx,sw,sy,real_multiplier,pow2_multiplier,relative_error,relu_en,rounding_en
9,conv4.1.0,0,50,7,9,0.1993330866098404,0.0008098157122731209,0.10173412412405014,0.0015867150467203646,0.001953125,0.2309236015861705,True,True
9,conv4.1.0,1,1970,12,10,0.1993330866098404,0.0006748002488166094,0.10173412412405014,0.0013221720597671575,0.0009765625,0.26139529814903323,True,True
9,conv4.1.0,2,64,8,10,0.1993330866098404,0.0005903922137804329,0.10173412412405014,0.0011567869020995439,0.0009765625,0.1557974089890198,True,True
9,conv4.1.0,3,1918,12,10,0.1993330866098404,0.0005795279867015779,0.10173412412405014,0.0011355000434775761,0.0009765625,0.1399714111774183,True,True
9,conv4.1.0,4,1905,12,9,0.1993330866098404,0.0008961096755228937,0.10173412412405014,0.0017557954039601725,0.001953125,0.11238757977994093,True,True
9,conv4.1.0,5,2237,13,9,0.1993330866098404,0.000713815912604332,0.10173412412405014,0.0013986175273612506,0.001953125,0.39646827083951236,True,True
9,conv4.1.0,6,2176,13,10,0.1993330866098404,0.0005622424650937319,0.10173412412405014,0.0011016316005591346,0.0009765625,0.1135307851514568,True,True
9,conv4.1.0,7,940,11,9,0.1993330866098404,0.0007691112696193159,0.10173412412405014,0.001506960664768615,0.001953125,0.2960689987882934,True,True
9,conv4.1.0,8,-205,9,9,0.1993330866098404,0.0009326949948444963,0.10173412412405014,0.001827478968229024,0.001953125,0.06875374981345868,True,True
9,conv4.1.0,9,863,11,10,0.1993330866098404,0.0006861620931886137,0.10173412412405014,0.001344433926449085,0.0009765625,0.2736255156999094,True,True
9,conv4.1.0,10,624,11,10,0.1993330866098404,0.0006973295821808279,0.10173412412405014,0.0013663149822862111,0.0009765625,0.28525814862547344,True,True
9,conv4.1.0,11,-361,10,10,0.1993330866098404,0.0006668996065855026,0.10173412412405014,0.001306691910744532,0.0009765625,0.2526451782780454,True,True
9,conv4.1.0,12,-2074,13,9,0.1993330866098404,0.0007821128237992525,0.10173412412405014,0.0015324353021897,0.001953125,0.27452362733302704,True,True
9,conv4.1.0,13,812,11,9,0.1993330866098404,0.0010191055480390787,0.10173412412405014,0.0019967877663559647,0.001953125,0.021866503336830323,True,True
9,conv4.1.0,14,1524,12,9,0.1993330866098404,0.0008955285302363336,0.10173412412405014,0.001754656735054963,0.001953125,0.11310945382078977,True,True
9,conv4.1.0,15,2341,13,9,0.1993330866098404,0.0007747004856355488,0.10173412412405014,0.0015179119133279123,0.001953125,0.28671827584376386,True,True
9,conv4.1.0,16,235,9,10,0.1993330866098404,0.0006210962310433388,0.10173412412405014,0.0012169469180728862,0.0009765625,0.1975307340878519,True,True
9,conv4.1.0,17,4000,13,9,0.1993330866098404,0.0007822760380804539,0.10173412412405014,0.0015327550966218123,0.001953125,0.274257710383532,True,True
9,conv4.1.0,18,3244,13,9,0.1993330866098404,0.0011699297465384007,0.10173412412405014,0.00229230564967372,0.001953125,0.14796484479371147,True,True
9,conv4.1.0,19,3843,13,9,0.1993330866098404,0.001052764360792935,0.10173412412405014,0.002062737270473853,0.001953125,0.05313923011080951,True,True
9,conv4.1.0,20,1764,12,10,0.1993330866098404,0.0006816864479333162,0.10173412412405014,0.001335664556377925,0.0009765625,0.2688564689863024,True,True
9,conv4.1.0,21,518,11,9,0.1993330866098404,0.0008624111069366336,0.10173412412405014,0.0016897680041229072,0.001953125,0.15585393689223695,True,True
9,conv4.1.0,22,-80,8,9,0.1993330866098404,0.0013305385364219546,0.10173412412405014,0.0026069950039077317,0.001953125,0.25081367740544924,True,True
9,conv4.1.0,23,3888,13,9,0.1993330866098404,0.000707295723259449,0.10173412412405014,0.0013858421731859757,0.001953125,0.4093415814514231,True,True
