layer_id,module_name,cout_channel,bias_int,bias_bits_needed,shift,sx,sw,sy,real_multiplier,pow2_multiplier,relative_error,relu_en,rounding_en
6,conv3.1.0,0,3659,13,9,0.14825761318206787,0.0006687765708193183,0.06905422359704971,0.001435845817633615,0.001953125,0.3602609528221499,True,True
6,conv3.1.0,1,-448,10,9,0.14825761318206787,0.0007548684370703995,0.06905422359704971,0.001620682804278418,0.001953125,0.20512477509107427,True,True
6,conv3.1.0,2,363,10,9,0.14825761318206787,0.0007011680863797665,0.06905422359704971,0.0015053895549199036,0.001953125,0.2974216498426009,True,True
6,conv3.1.0,3,4456,14,10,0.14825761318206787,0.0005495790392160416,0.06905422359704971,0.001179931832765484,0.0009765625,0.1723568490298578,True,True
6,conv3.1.0,4,1196,12,10,0.14825761318206787,0.0005145870964042842,0.06905422359704971,0.0011048050461383992,0.0009765625,0.11607708218444747,True,True
6,conv3.1.0,5,-1595,12,10,0.14825761318206787,0.0005674767890013754,0.06905422359704971,0.0012183578337583737,0.0009765625,0.19846003124754144,True,True
6,conv3.1.0,6,3186,13,8,0.14825761318206787,0.0015917139826342463,0.06905422359704971,0.0034173683178440515,0.00390625,0.1430579430385701,True,True
6,conv3.1.0,7,-413,10,10,0.14825761318206787,0.0005440976237878203,0.06905422359704971,0.001168163377109686,0.0009765625,0.16401890425956694,True,True
6,conv3.1.0,8,-2451,13,9,0.14825761318206787,0.0006647701375186443,0.06905422359704971,0.0014272441100538276,0.001953125,0.3684589666489071,True,True
6,conv3.1.0,9,2544,13,9,0.14825761318206787,0.0008154154056683183,0.06905422359704971,0.001750675563332776,0.001953125,0.11564075086637944,True,True
6,conv3.1.0,10,2810,13,10,0.14825761318206787,0.0005794520839117467,0.06905422359704971,0.0012440684789308274,0.0009765625,0.21502512398732773,True,True
6,conv3.1.0,11,3383,13,9,0.14825761318206787,0.0007328336942009628,0.06905422359704971,0.00157337478726318,0.001953125,0.24136030131598823,True,True
6,conv3.1.0,12,1317,12,10,0.14825761318206787,0.0005877591902390122,0.06905422359704971,0.0012619036190913585,0.0009765625,0.2261195821728605,True,True
6,conv3.1.0,13,-630,11,10,0.14825761318206787,0.0006345000583678484,0.06905422359704971,0.0013622550412907546,0.0009765625,0.2831279970344656,True,True
6,conv3.1.0,14,6079,14,10,0.14825761318206787,0.0005209756200201809,0.06905422359704971,0.0011185210393639111,0.0009765625,0.1269162888921975,True,True
6,conv3.1.0,15,-2825,13,10,0.14825761318206787,0.0004971474991180003,0.06905422359704971,0.0010673626865861676,0.0009765625,0.08506966537923594,True,True
6,conv3.1.0,16,2724,13,9,0.14825761318206787,0.0007261902210302651,0.06905422359704971,0.001559111424007166,0.001953125,0.252716752584723,True,True
6,conv3.1.0,17,3990,13,9,0.14825761318206787,0.0009014814859256148,0.06905422359704971,0.001935457188122896,0.001953125,0.00912849531651959,True,True
6,conv3.1.0,18,2511,13,9,0.14825761318206787,0.0007893399451859295,0.06905422359704971,0.001694692231215384,0.001953125,0.15249539947396565,True,True
6,conv3.1.0,19,3049,13,9,0.14825761318206787,0.0007784055196680129,0.06905422359704971,0.001671216305423168,0.001953125,0.16868474395685723,True,True
6,conv3.1.0,20,-170,9,9,0.14825761318206787,0.0006560390465892851,0.06905422359704971,0.0014084986860343515,0.001953125,0.3866715101446433,True,True
6,conv3.1.0,21,735,11,10,0.14825761318206787,0.0006097882869653404,0.06905422359704971,0.0013091995139849165,0.0009765625,0.25407664029177823,True,True
6,conv3.1.0,22,214,9,10,0.14825761318206787,0.0005225907661952078,0.06905422359704971,0.0011219887159863713,0.0009765625,0.12961468677385324,True,True
6,conv3.1.0,23,2480,13,9,0.14825761318206787,0.0006502180476672947,0.06905422359704971,0.001396001153493177,0.001953125,0.39908552017507054,True,True
6,conv3.1.0,24,1043,12,8,0.14825761318206787,0.0014093799982219934,0.06905422359704971,0.003025902019002167,0.00390625,0.2909373718875867,True,True
