frame_id,n_blocks,n_le_limit,coverage,reshape_frac,mean_nb,p95_nb,max_nb
000000,483,443,0.917184265010352,0.08281573498964803,44.01863354037267,188.59999999999968,511
000001,687,675,0.982532751091703,0.017467248908296942,30.605531295487626,84.0,213
000002,422,389,0.9218009478672986,0.07819905213270142,51.94549763033175,183.69999999999993,422
000003,480,443,0.9229166666666667,0.07708333333333334,44.08541666666667,164.04999999999995,304
000004,694,691,0.9956772334293948,0.004322766570605188,28.88328530259366,73.35000000000002,200
000005,646,637,0.9860681114551083,0.01393188854489164,30.681114551083592,76.0,240
000006,683,667,0.9765739385065886,0.02342606149341142,33.572474377745245,85.79999999999995,347
000007,790,787,0.9962025316455696,0.0037974683544303796,25.718987341772152,65.0,174
000008,535,515,0.9626168224299065,0.037383177570093455,33.54392523364486,113.0,389
000009,686,681,0.9927113702623906,0.007288629737609329,28.345481049562682,66.0,181
000010,662,654,0.9879154078549849,0.012084592145015106,27.9607250755287,73.0,277
000011,620,607,0.9790322580645161,0.020967741935483872,35.48548387096774,87.0,341
000012,660,656,0.9939393939393939,0.006060606060606061,27.03939393939394,67.0,211
000013,801,793,0.9900124843945068,0.009987515605493134,24.59925093632959,81.0,215
000014,748,739,0.9879679144385026,0.012032085561497326,26.57620320855615,81.0,249
000015,640,620,0.96875,0.03125,30.4515625,101.29999999999973,303
000016,655,644,0.983206106870229,0.016793893129770993,31.438167938931297,86.89999999999986,284
000017,695,693,0.9971223021582734,0.0028776978417266188,28.484892086330934,70.29999999999995,257
000018,697,692,0.9928263988522238,0.007173601147776184,25.71736011477762,71.0,197
000019,451,426,0.9445676274944568,0.05543237250554324,42.168514412416854,135.0,485
000020,479,444,0.9269311064718163,0.07306889352818371,46.61377870563674,166.49999999999983,413
000021,512,490,0.95703125,0.04296875,43.42578125,121.0,391
000022,559,540,0.9660107334525939,0.03398926654740608,34.765652951699465,99.10000000000002,512
000023,699,689,0.9856938483547926,0.01430615164520744,30.314735336194563,79.0,276
000024,608,593,0.975328947368421,0.024671052631578948,35.99342105263158,99.29999999999995,265
000025,479,455,0.9498956158663883,0.05010438413361169,37.822546972860124,127.39999999999986,330
000026,480,455,0.9479166666666666,0.052083333333333336,41.85625,130.0999999999999,438
000027,450,435,0.9666666666666667,0.03333333333333333,35.69555555555556,105.19999999999982,345
000028,487,449,0.9219712525667351,0.07802874743326489,43.6735112936345,177.7,509
000029,468,439,0.938034188034188,0.06196581196581197,46.27350427350427,147.89999999999986,473
000030,431,403,0.9350348027842227,0.06496519721577726,46.22737819025522,138.5,361
000031,571,547,0.957968476357268,0.04203152364273205,36.7338003502627,104.0,397
000032,579,558,0.9637305699481865,0.03626943005181347,37.07426597582038,109.40000000000009,367
000033,657,657,1.0,0.0,26.663622526636225,68.0,105
000034,690,681,0.9869565217391304,0.013043478260869565,31.357971014492755,80.0,181
000035,785,766,0.975796178343949,0.024203821656050957,29.0,83.59999999999991,324
000036,694,689,0.9927953890489913,0.007204610951008645,23.18443804034582,63.35000000000002,305
000037,467,451,0.9657387580299786,0.034261241970021415,38.813704496788006,116.69999999999999,286
000038,699,691,0.9885550786838341,0.011444921316165951,26.6480686695279,76.0,219
000039,422,399,0.9454976303317536,0.054502369668246446,46.55450236966825,135.74999999999994,442
000040,612,597,0.9754901960784313,0.024509803921568627,34.59640522875817,86.44999999999993,342
000041,743,736,0.990578734858681,0.009421265141318977,29.541049798115747,80.89999999999998,207
000042,667,650,0.974512743628186,0.025487256371814093,32.38380809595203,76.0,426
000043,599,572,0.9549248747913188,0.045075125208681135,38.78964941569282,122.40000000000009,465
000044,846,837,0.9893617021276596,0.010638297872340425,24.00354609929078,77.0,203
000045,669,664,0.992526158445441,0.007473841554559043,30.45291479820628,75.60000000000002,174
000046,556,542,0.9748201438848921,0.025179856115107913,35.64748201438849,99.25,391
000047,546,522,0.9560439560439561,0.04395604395604396,37.32051282051282,121.5,315
000048,643,621,0.9657853810264385,0.03421461897356143,32.84914463452566,105.69999999999993,586
000049,562,545,0.9697508896797153,0.030249110320284697,34.48576512455516,97.94999999999993,368
000050,449,423,0.9420935412026726,0.05790645879732739,48.51893095768374,139.19999999999993,481
000051,697,693,0.994261119081779,0.005738880918220947,27.84361549497848,69.0,200
000052,613,595,0.9706362153344209,0.02936378466557912,32.97879282218597,93.39999999999998,484
000053,505,486,0.9623762376237623,0.03762376237623762,33.95049504950495,103.19999999999982,270
000054,490,453,0.9244897959183673,0.07551020408163266,43.587755102040816,184.74999999999977,517
000055,782,776,0.9923273657289002,0.0076726342710997444,25.956521739130434,70.0,191
000056,852,850,0.9976525821596244,0.002347417840375587,22.633802816901408,72.0,162
000057,522,492,0.9425287356321839,0.05747126436781609,40.009578544061306,139.74999999999994,311
000058,483,445,0.9213250517598344,0.07867494824016563,43.927536231884055,180.5999999999999,462
000059,778,778,1.0,0.0,25.58483290488432,67.14999999999998,127
000060,781,771,0.9871959026888605,0.012804097311139564,27.17157490396927,75.0,180
000061,477,454,0.9517819706498952,0.04821802935010482,40.81132075471698,128.0,543
000062,458,431,0.9410480349344978,0.05895196506550218,42.698689956331876,135.14999999999998,406
000063,478,456,0.9539748953974896,0.04602510460251046,42.80125523012552,119.29999999999995,456
000064,671,662,0.9865871833084948,0.013412816691505217,29.348733233979136,74.0,488
000065,425,398,0.9364705882352942,0.06352941176470588,46.40941176470588,151.7999999999995,430
000066,473,447,0.945031712473573,0.05496828752642706,42.63213530655391,136.19999999999993,438
000067,650,638,0.9815384615384616,0.018461538461538463,31.852307692307694,88.54999999999995,232
000068,588,575,0.9778911564625851,0.022108843537414966,31.88095238095238,93.0,323
000069,723,717,0.991701244813278,0.008298755186721992,29.98893499308437,74.0,297
000070,487,448,0.919917864476386,0.08008213552361396,43.84394250513347,180.49999999999994,522
000071,696,690,0.9913793103448276,0.008620689655172414,31.936781609195403,75.0,380
000072,813,811,0.997539975399754,0.0024600246002460025,24.772447724477246,67.0,204
000073,547,524,0.9579524680073126,0.04204753199268738,38.81535648994515,114.79999999999973,439
000074,573,546,0.9528795811518325,0.04712041884816754,37.917975567190226,124.39999999999998,495
000075,541,516,0.9537892791127541,0.04621072088724584,37.68391866913124,116.0,555
000076,518,486,0.9382239382239382,0.06177606177606178,40.554054054054056,140.49999999999977,428
000077,500,474,0.948,0.052,39.032,135.04999999999995,399
000078,497,475,0.9557344064386318,0.04426559356136821,41.181086519114686,113.39999999999998,386
000079,627,612,0.9760765550239234,0.023923444976076555,32.28867623604466,87.49999999999966,231
000080,827,824,0.9963724304715841,0.0036275695284159614,24.920193470374848,70.0,183
000081,600,585,0.975,0.025,33.82,89.04999999999995,355
000082,669,658,0.9835575485799701,0.016442451420029897,33.497757847533634,76.20000000000005,398
000083,800,785,0.98125,0.01875,27.8025,88.0,302
000084,444,417,0.9391891891891891,0.060810810810810814,46.950450450450454,149.24999999999983,662
000085,631,613,0.971473851030111,0.028526148969889066,34.64817749603804,99.5,426
000086,560,547,0.9767857142857143,0.023214285714285715,34.43571428571428,84.0,572
000087,757,756,0.9986789960369881,0.001321003963011889,28.696169088507265,70.0,175
000088,707,696,0.9844413012729845,0.015558698727015558,30.657708628005658,77.39999999999986,307
000089,378,347,0.917989417989418,0.082010582010582,49.37830687830688,177.24999999999966,497
000090,544,511,0.9393382352941176,0.06066176470588235,38.82904411764706,149.85000000000002,504
000091,690,686,0.9942028985507246,0.005797101449275362,27.38550724637681,68.0,203
000092,628,617,0.982484076433121,0.01751592356687898,32.9203821656051,76.94999999999993,376
000093,531,517,0.9736346516007532,0.026365348399246705,36.888888888888886,99.5,338
000094,404,368,0.9108910891089109,0.0891089108910891,52.71287128712871,188.24999999999983,471
000095,584,577,0.988013698630137,0.011986301369863013,31.616438356164384,78.85000000000002,273
000096,513,491,0.9571150097465887,0.042884990253411304,39.64327485380117,118.59999999999991,355
000097,721,721,1.0,0.0,29.766990291262136,67.0,126
